valence_true,arousal_true,valence_pred,arousal_pred,quadrant_true,quadrant_pred
0.0,1.0,0.9932200908660889,-0.7178205251693726,happy,calm
0.6666666865348816,-0.3333333432674408,0.9976454377174377,0.3818751275539398,calm,happy
1.0,0.0,0.2899130582809448,0.6385090947151184,happy,happy
-1.0,1.0,0.34127190709114075,-0.6861138939857483,angry,calm
1.0,1.0,0.999838650226593,0.08686855435371399,happy,happy
0.0,-0.3333333432674408,0.9971003532409668,0.9508925676345825,calm,happy
1.0,0.0,-0.4787079691886902,0.22677136957645416,happy,angry
0.0,0.0,0.9994041323661804,0.763128399848938,happy,happy
-1.0,0.0,0.8589301109313965,0.7407706379890442,angry,happy
0.6666666865348816,-0.3333333432674408,0.999937117099762,-0.7209699749946594,calm,calm
1.0,1.0,0.549437403678894,-0.8835299015045166,happy,calm
0.0,1.0,0.977276623249054,-0.9963453412055969,happy,calm
1.0,0.0,0.8894457221031189,0.2656356394290924,happy,happy
-1.0,0.0,0.9991443157196045,-0.42899182438850403,angry,calm
0.6666666865348816,1.0,-0.9639304280281067,-0.5705969333648682,happy,sad
0.0,0.0,0.33743730187416077,-0.9860646724700928,happy,calm
0.0,0.0,0.9917318224906921,-0.985942006111145,happy,calm
0.6666666865348816,0.3333333432674408,-0.9765346050262451,0.0421859510242939,happy,angry
0.6666666865348816,0.0,0.9973435997962952,0.863775908946991,happy,happy
1.0,-0.3333333432674408,0.9999867677688599,-0.9374469518661499,calm,calm
0.0,-0.3333333432674408,-0.9536637663841248,0.9823604822158813,calm,angry
1.0,0.3333333432674408,0.3124672770500183,-0.9573743343353271,happy,calm
1.0,0.3333333432674408,-0.9991061091423035,0.9744488000869751,happy,angry
1.0,1.0,0.7766448855400085,0.6854066848754883,happy,happy
1.0,0.6666666865348816,0.9978427886962891,-0.9795786738395691,happy,calm
1.0,1.0,-0.9957536458969116,0.11874058842658997,happy,angry
0.0,1.0,0.14416548609733582,-0.6219403147697449,happy,calm
-1.0,1.0,-0.29780516028404236,-0.61507648229599,angry,sad
1.0,1.0,-0.7386764287948608,-0.4629361927509308,happy,sad
0.0,0.0,0.9976556301116943,-0.1850145161151886,happy,calm
1.0,1.0,0.45332831144332886,-0.9385513663291931,happy,calm
0.6666666865348816,1.0,0.9901577234268188,-0.8233945965766907,happy,calm
-1.0,0.3333333432674408,-0.5103898644447327,-0.9846112728118896,angry,sad
1.0,0.3333333432674408,0.9928562045097351,0.5398613214492798,happy,happy
1.0,-0.3333333432674408,0.9982469081878662,-0.03719698265194893,calm,calm
0.0,1.0,-0.9995519518852234,0.9719679951667786,happy,angry
1.0,0.6666666865348816,0.9990744590759277,0.8584471940994263,happy,happy
-1.0,-0.3333333432674408,-0.7470459938049316,-0.998710036277771,sad,sad
0.6666666865348816,0.6666666865348816,0.9645291566848755,-0.6886035203933716,happy,calm
-1.0,-0.3333333432674408,0.96029132604599,0.7951963543891907,sad,happy
0.6666666865348816,0.6666666865348816,0.9977312684059143,0.7624083161354065,happy,happy
1.0,1.0,0.9762830138206482,0.28843027353286743,happy,happy
0.6666666865348816,1.0,0.9989082217216492,-0.16686567664146423,happy,calm
1.0,1.0,0.9998987317085266,-0.18007901310920715,happy,calm
1.0,1.0,0.9992389678955078,-0.7767768502235413,happy,calm
0.0,1.0,0.5970566272735596,0.24426870048046112,happy,happy
1.0,-0.3333333432674408,0.9537945985794067,0.07149500399827957,calm,happy
0.6666666865348816,0.3333333432674408,0.9966943860054016,-0.5756319761276245,happy,calm
1.0,1.0,0.9614787101745605,-0.7835360765457153,happy,calm
1.0,0.0,0.9066427946090698,-0.9995050430297852,happy,calm
1.0,0.0,0.9998890161514282,-0.010843382216989994,happy,calm
1.0,-0.3333333432674408,0.9998156428337097,0.828114926815033,calm,happy
0.0,1.0,0.898873507976532,-0.9626461267471313,happy,calm
0.6666666865348816,0.3333333432674408,0.8746335506439209,0.28783583641052246,happy,happy
1.0,1.0,0.7560358047485352,-0.6370527148246765,happy,calm
-1.0,1.0,-0.9994315505027771,0.9300227761268616,angry,angry
0.6666666865348816,-0.3333333432674408,0.17167460918426514,-0.9893579483032227,calm,calm
0.0,1.0,0.9997783899307251,-0.35523509979248047,happy,calm
1.0,1.0,0.7204896807670593,-0.9316643476486206,happy,calm
0.0,-0.3333333432674408,-0.9315987229347229,-0.9605321288108826,calm,sad
0.0,1.0,0.9931233525276184,0.8809503316879272,happy,happy
-1.0,-0.3333333432674408,-0.9272732138633728,-0.05310148373246193,sad,sad
1.0,-0.3333333432674408,0.999420702457428,0.07850416004657745,calm,happy
1.0,0.0,0.9994238018989563,-0.812671422958374,happy,calm
1.0,-0.3333333432674408,0.9757176637649536,-0.9718537330627441,calm,calm
-1.0,-0.3333333432674408,-0.9505826830863953,-0.9149397611618042,sad,sad
1.0,-0.3333333432674408,0.979836642742157,-0.9514890909194946,calm,calm
-1.0,1.0,-0.7990955710411072,-0.7388706207275391,angry,sad
1.0,-0.3333333432674408,0.9343895316123962,0.9508351683616638,calm,happy
0.6666666865348816,1.0,0.9988477230072021,-0.3129909336566925,happy,calm
0.6666666865348816,1.0,0.920184850692749,-0.10985412448644638,happy,calm
0.0,1.0,-0.9865255951881409,-0.9182589650154114,happy,sad
1.0,-0.3333333432674408,0.9931550621986389,-0.6690047979354858,calm,calm
1.0,0.3333333432674408,0.838712215423584,0.8540855050086975,happy,happy
1.0,1.0,-0.25587424635887146,0.8028345108032227,happy,angry
0.0,0.3333333432674408,0.9958791136741638,-0.39585334062576294,happy,calm
1.0,-0.3333333432674408,0.9945005774497986,-0.9892414808273315,calm,calm
1.0,-0.3333333432674408,0.9849621653556824,-0.6758228540420532,calm,calm
0.0,0.0,0.9992904663085938,-0.9083152413368225,happy,calm
1.0,1.0,-0.11184421181678772,-0.9974474906921387,happy,sad
-1.0,-0.3333333432674408,-0.9893543720245361,-0.9763312935829163,sad,sad
1.0,0.6666666865348816,0.995646595954895,0.6136237978935242,happy,happy
0.0,-0.3333333432674408,0.9799425005912781,-0.9981538653373718,calm,calm
1.0,-0.3333333432674408,0.7180913686752319,-0.8926682472229004,calm,calm
1.0,0.3333333432674408,0.9952933192253113,-0.43660977482795715,happy,calm
0.6666666865348816,0.3333333432674408,0.9935684204101562,-0.8800192475318909,happy,calm
-1.0,0.3333333432674408,-0.995846688747406,0.7546868920326233,angry,angry
-1.0,0.0,-0.982327938079834,0.9949109554290771,angry,angry
0.6666666865348816,0.3333333432674408,-0.9681044220924377,-0.9095643162727356,happy,sad
0.0,0.0,-0.8008781671524048,-0.26583245396614075,happy,sad
1.0,0.6666666865348816,0.9890009760856628,-0.9948248267173767,happy,calm
1.0,1.0,-0.5560477375984192,-0.8024690747261047,happy,sad
1.0,0.0,0.10711020976305008,-0.9671017527580261,happy,calm
1.0,0.6666666865348816,0.45430880784988403,-0.9886943101882935,happy,calm
1.0,-0.3333333432674408,0.9475630521774292,0.17956188321113586,calm,happy
0.6666666865348816,-0.3333333432674408,0.9785811901092529,-0.27701038122177124,calm,calm
1.0,-0.3333333432674408,0.9764618277549744,0.9167323708534241,calm,happy
0.6666666865348816,0.3333333432674408,0.8106940388679504,0.20854508876800537,happy,happy
-1.0,0.0,0.9996761679649353,-0.0049694012850522995,angry,calm
1.0,0.0,-0.3033042848110199,-0.09301045536994934,happy,sad
-1.0,-0.3333333432674408,0.9683274030685425,-0.1308174729347229,sad,calm
1.0,0.6666666865348816,0.8448452353477478,-0.9983610510826111,happy,calm
0.6666666865348816,0.0,0.9990651607513428,-0.8507930636405945,happy,calm
-1.0,0.0,-0.9993614554405212,0.17688880860805511,angry,angry
1.0,1.0,0.9826145172119141,0.8202336430549622,happy,happy
-1.0,0.6666666865348816,-0.9999731183052063,0.9673317670822144,angry,angry
-1.0,0.0,-0.9981911182403564,-0.6541722416877747,angry,sad
0.0,1.0,-0.9906885027885437,-0.3373163044452667,happy,sad
0.6666666865348816,0.0,0.9979457259178162,-0.1611543595790863,happy,calm
1.0,1.0,0.9990589022636414,0.543830931186676,happy,happy
1.0,0.3333333432674408,0.9154666662216187,-0.5438008308410645,happy,calm
0.0,1.0,0.7850552797317505,-0.16355903446674347,happy,calm
-1.0,-0.3333333432674408,0.9918088316917419,0.24581466615200043,sad,happy
1.0,0.3333333432674408,0.9999980926513672,-0.9976080060005188,happy,calm
-1.0,-0.3333333432674408,-0.9999381899833679,0.9994301795959473,sad,angry
-1.0,0.6666666865348816,-0.9990017414093018,0.5288099646568298,angry,angry
0.0,1.0,0.9930129051208496,-0.5381855964660645,happy,calm
0.6666666865348816,1.0,0.9897071719169617,-0.6021778583526611,happy,calm
-1.0,1.0,-0.032959047704935074,-0.7498507499694824,angry,sad
-1.0,0.0,-0.44143596291542053,0.7918192744255066,angry,angry
-1.0,-0.3333333432674408,0.9994734525680542,-0.8520581722259521,sad,calm
1.0,1.0,0.5889840722084045,0.14015883207321167,happy,happy
0.6666666865348816,1.0,0.9382034540176392,0.9659163951873779,happy,happy
0.6666666865348816,0.6666666865348816,0.9993508458137512,0.32724103331565857,happy,happy
1.0,1.0,0.8632897138595581,-0.6382150053977966,happy,calm
-1.0,1.0,0.9993772506713867,-0.7869822978973389,angry,calm
-1.0,0.3333333432674408,-0.9992899298667908,0.9896388649940491,angry,angry
1.0,0.6666666865348816,0.9564377665519714,0.9399768710136414,happy,happy
0.6666666865348816,0.6666666865348816,0.9980211853981018,0.1171334907412529,happy,happy
-1.0,0.0,0.5072983503341675,-0.7047387361526489,angry,calm
0.6666666865348816,0.0,0.9998866319656372,-0.4181023836135864,happy,calm
1.0,1.0,0.9974834322929382,0.43126752972602844,happy,happy
-1.0,0.0,0.8187355995178223,-0.6143653988838196,angry,calm
0.6666666865348816,0.3333333432674408,0.9904329180717468,0.7261824607849121,happy,happy
-1.0,1.0,-0.9466302394866943,-0.9050970077514648,angry,sad
0.6666666865348816,0.0,0.9207175970077515,0.5966476798057556,happy,happy
1.0,1.0,0.9996563792228699,-0.15365415811538696,happy,calm
1.0,0.0,0.9968414306640625,0.8474335074424744,happy,happy
0.6666666865348816,0.3333333432674408,0.9942141771316528,0.2090371996164322,happy,happy
-1.0,1.0,0.830491840839386,-0.9887131452560425,angry,calm
-1.0,1.0,-0.9873884320259094,0.35765209794044495,angry,angry
0.6666666865348816,1.0,0.9638667702674866,-0.5913728475570679,happy,calm
1.0,0.3333333432674408,0.999998152256012,-0.9823445081710815,happy,calm
0.0,-0.3333333432674408,0.9997841119766235,-0.5534588098526001,calm,calm
0.0,0.0,0.9207002520561218,-0.5314555764198303,happy,calm
0.0,0.0,0.9467027187347412,-0.43433699011802673,happy,calm
-1.0,0.6666666865348816,0.9540040493011475,-0.5591111183166504,angry,calm
1.0,0.0,0.9835494160652161,-0.2366275042295456,happy,calm
1.0,-0.3333333432674408,0.9916277527809143,0.26124781370162964,calm,happy
1.0,1.0,0.9781999588012695,-0.9966573119163513,happy,calm
0.6666666865348816,0.3333333432674408,0.8763784170150757,-0.6316766738891602,happy,calm
1.0,0.3333333432674408,0.9972391724586487,-0.508414089679718,happy,calm
-1.0,0.3333333432674408,0.9989630579948425,0.8097091317176819,angry,happy
0.0,0.0,0.8674871921539307,-0.4366251826286316,happy,calm
0.6666666865348816,0.3333333432674408,0.532776951789856,0.7832172513008118,happy,happy
1.0,0.0,0.9268175363540649,-0.48675665259361267,happy,calm
0.6666666865348816,0.3333333432674408,0.9981956481933594,0.38397398591041565,happy,happy
1.0,1.0,0.8208020329475403,-0.9557397961616516,happy,calm
0.0,0.0,-0.7793712615966797,-0.9789850115776062,happy,sad
0.6666666865348816,0.3333333432674408,0.9698162078857422,0.37066394090652466,happy,happy
1.0,0.0,0.3514748215675354,-0.7999743819236755,happy,calm
1.0,0.3333333432674408,0.8606963157653809,-0.9025180339813232,happy,calm
0.6666666865348816,0.3333333432674408,0.7706235647201538,-0.6402746438980103,happy,calm
-1.0,1.0,-0.9976518750190735,0.9999315738677979,angry,angry
-1.0,0.3333333432674408,0.8519070744514465,-0.005529162939637899,angry,calm
1.0,0.0,-0.8268810510635376,0.18361075222492218,happy,angry
0.0,0.0,-0.5231190919876099,-0.9015814661979675,happy,sad
0.6666666865348816,1.0,0.9987249970436096,0.30815425515174866,happy,happy
1.0,1.0,0.9998825192451477,-0.5320881605148315,happy,calm
0.0,-0.3333333432674408,0.9856471419334412,0.9613233804702759,calm,happy
0.6666666865348816,0.3333333432674408,0.6289790868759155,-0.9392797946929932,happy,calm
1.0,-0.3333333432674408,-0.8468511700630188,0.4837343394756317,calm,angry
1.0,-0.3333333432674408,0.987507164478302,-0.8882631063461304,calm,calm
-1.0,-0.3333333432674408,0.9654571413993835,-0.9952363967895508,sad,calm
1.0,0.3333333432674408,0.9989110231399536,0.2725529074668884,happy,happy
0.6666666865348816,0.6666666865348816,0.9991799592971802,0.9661456942558289,happy,happy
1.0,1.0,-0.11352046579122543,-0.8757696747779846,happy,sad
1.0,0.3333333432674408,-0.9999457597732544,0.8410950899124146,happy,angry
0.6666666865348816,1.0,0.9981465339660645,0.829522967338562,happy,happy
-1.0,1.0,0.7998270988464355,-0.9501368403434753,angry,calm
0.6666666865348816,-0.3333333432674408,0.9987037777900696,-0.5276338458061218,calm,calm
0.6666666865348816,0.6666666865348816,0.9989287853240967,-0.18099002540111542,happy,calm
0.6666666865348816,1.0,0.8660010695457458,-0.02479098178446293,happy,calm
0.6666666865348816,0.0,0.9995821118354797,-0.8783231973648071,happy,calm
-1.0,0.6666666865348816,-0.6859689354896545,0.7157232165336609,angry,angry
0.6666666865348816,0.0,-0.7565642595291138,0.8682428598403931,happy,angry
-1.0,0.3333333432674408,0.6041891574859619,0.18517117202281952,angry,happy
1.0,0.3333333432674408,0.9997237920761108,0.6003273129463196,happy,happy
0.6666666865348816,-0.3333333432674408,-0.5561624765396118,-0.9148366451263428,calm,sad
1.0,-0.3333333432674408,0.9978510737419128,0.7320045232772827,calm,happy
-1.0,1.0,-0.9997857809066772,0.03395736217498779,angry,angry
1.0,1.0,0.9987221360206604,-0.841497540473938,happy,calm
0.6666666865348816,-0.3333333432674408,-0.7100083231925964,-0.7270658016204834,calm,sad
1.0,1.0,0.9997810125350952,-0.7661281228065491,happy,calm
0.6666666865348816,0.0,0.99198317527771,0.9793254733085632,happy,happy
0.6666666865348816,-0.3333333432674408,0.9846809506416321,0.8521397709846497,calm,happy
0.0,0.0,0.9662771821022034,-0.9999448657035828,happy,calm
1.0,0.0,-0.9949451088905334,-0.9824435114860535,happy,sad
-1.0,0.6666666865348816,-0.8840535283088684,0.7426112294197083,angry,angry
0.6666666865348816,0.0,0.8741257190704346,-0.00102358462754637,happy,calm
0.6666666865348816,-0.3333333432674408,0.9305849075317383,0.2551789879798889,calm,happy
0.0,0.0,0.20603686571121216,0.46090036630630493,happy,happy
-1.0,1.0,-0.4929005205631256,-0.9998886585235596,angry,sad
1.0,0.3333333432674408,0.7006057500839233,-0.8972203731536865,happy,calm
0.0,-0.3333333432674408,0.848900318145752,-0.9532374739646912,calm,calm
1.0,0.6666666865348816,0.9877373576164246,0.2484762817621231,happy,happy
1.0,0.0,0.9343507289886475,0.7491559386253357,happy,happy
-1.0,-0.3333333432674408,-0.9893923997879028,0.7495435476303101,sad,angry
-1.0,1.0,-0.9649674892425537,-0.6173468828201294,angry,sad
-1.0,0.0,0.7693400382995605,-0.9837213754653931,angry,calm
0.6666666865348816,1.0,0.9996848702430725,0.23882152140140533,happy,happy
1.0,1.0,0.9958440661430359,-0.9855534434318542,happy,calm
-1.0,-0.3333333432674408,-0.7973754405975342,-0.9511286616325378,sad,sad
1.0,-0.3333333432674408,-0.637385904788971,-0.6733906269073486,calm,sad
1.0,0.6666666865348816,0.9911579489707947,0.6116807460784912,happy,happy
1.0,1.0,0.99983811378479,0.7218013405799866,happy,happy
0.0,-0.3333333432674408,0.9992576241493225,0.5880290865898132,calm,happy
1.0,1.0,0.8876408338546753,0.7155194878578186,happy,happy
1.0,-0.3333333432674408,0.2102116495370865,-0.9617305994033813,calm,calm
1.0,-0.3333333432674408,0.7302801609039307,-0.7376981973648071,calm,calm
0.0,-0.3333333432674408,0.5848494172096252,-0.9239494204521179,calm,calm
-1.0,0.3333333432674408,-0.9460393786430359,0.217996284365654,angry,angry
0.6666666865348816,-0.3333333432674408,0.9894436001777649,0.954139769077301,calm,happy
1.0,1.0,0.9974647164344788,0.3496463894844055,happy,happy
1.0,0.6666666865348816,-0.9971938133239746,0.993213415145874,happy,angry
1.0,0.0,0.9975022673606873,-0.2128656953573227,happy,calm
1.0,-0.3333333432674408,0.9618799090385437,-0.761330246925354,calm,calm
-1.0,0.0,0.9976465106010437,-0.43420103192329407,angry,calm
1.0,-0.3333333432674408,0.847754716873169,0.31426534056663513,calm,happy
-1.0,1.0,-0.9985564351081848,0.9611252546310425,angry,angry
0.0,1.0,0.9927384257316589,-0.8288469910621643,happy,calm
0.6666666865348816,-0.3333333432674408,0.9876677393913269,-0.9978172779083252,calm,calm
0.6666666865348816,0.3333333432674408,-0.612092912197113,0.8895630240440369,happy,angry
-1.0,0.6666666865348816,0.95998615026474,-0.13431070744991302,angry,calm
0.0,0.0,0.624973475933075,0.8269808292388916,happy,happy
-1.0,1.0,0.9974848031997681,-0.5335224866867065,angry,calm
0.0,1.0,-0.6601686477661133,0.1930554360151291,happy,angry
0.0,0.0,-0.9957351684570312,0.7653999328613281,happy,angry
0.6666666865348816,-0.3333333432674408,-0.9675901532173157,-0.15197612345218658,calm,sad
0.0,1.0,0.8361114263534546,-0.8116683959960938,happy,calm
0.0,1.0,-0.9958727955818176,0.9557073712348938,happy,angry
1.0,1.0,0.9796589016914368,-0.28702864050865173,happy,calm
-1.0,0.0,-0.9722967743873596,0.6762292385101318,angry,angry
1.0,-0.3333333432674408,0.9863430857658386,-0.24081091582775116,calm,calm
1.0,0.6666666865348816,0.9338821172714233,-0.4126977026462555,happy,calm
0.6666666865348816,-0.3333333432674408,0.9694569706916809,-0.694585919380188,calm,calm
-1.0,0.6666666865348816,-0.9956545829772949,0.9883682727813721,angry,angry
1.0,0.0,0.9932427406311035,0.6615332365036011,happy,happy
-1.0,1.0,-0.9839978814125061,-0.6519946455955505,angry,sad
1.0,0.6666666865348816,0.9856687784194946,-0.4931570291519165,happy,calm
0.6666666865348816,-0.3333333432674408,-0.8388423919677734,-0.2632662355899811,calm,sad
-1.0,0.6666666865348816,-0.8813217282295227,0.7491182088851929,angry,angry
-1.0,0.6666666865348816,-0.8808198571205139,-0.9291943311691284,angry,sad
1.0,0.0,0.9545383453369141,-0.21402430534362793,happy,calm
1.0,0.3333333432674408,0.9995539784431458,0.8773171901702881,happy,happy
-1.0,-0.3333333432674408,0.9570069313049316,-0.03548985347151756,sad,calm
1.0,0.3333333432674408,0.9983141422271729,-0.6521948575973511,happy,calm
1.0,1.0,0.5266183614730835,-0.5246325135231018,happy,calm
1.0,0.0,0.944002628326416,-0.5452028512954712,happy,calm
0.6666666865348816,-0.3333333432674408,0.9561129212379456,0.5220592617988586,calm,happy
1.0,0.0,0.9447282552719116,0.6547753214836121,happy,happy
1.0,1.0,-0.9865630865097046,-0.5680832862854004,happy,sad
1.0,0.0,0.955349862575531,-0.601706862449646,happy,calm
0.6666666865348816,0.0,0.9999613165855408,0.6789175868034363,happy,happy
1.0,0.3333333432674408,0.9932640194892883,0.8791921734809875,happy,happy
1.0,0.0,0.9988569617271423,0.756548285484314,happy,happy
0.6666666865348816,0.0,0.9999648332595825,-0.9322230219841003,happy,calm
1.0,0.0,0.834357738494873,-0.8210116624832153,happy,calm
0.6666666865348816,1.0,0.9905346632003784,0.7859960198402405,happy,happy
0.6666666865348816,0.6666666865348816,-0.945560872554779,-0.2507931888103485,happy,sad
-1.0,-0.3333333432674408,-0.2184196263551712,-0.029411884024739265,sad,sad
0.6666666865348816,0.0,0.9911137819290161,-0.6848670244216919,happy,calm
1.0,0.0,0.5383792519569397,-0.8424596786499023,happy,calm
0.0,0.0,0.9996155500411987,-0.9388359785079956,happy,calm
0.6666666865348816,-0.3333333432674408,0.907464325428009,0.6514189839363098,calm,happy
1.0,0.3333333432674408,0.5668413043022156,-0.8576841950416565,happy,calm
-1.0,1.0,0.20738650858402252,0.6853677034378052,angry,happy
0.0,-0.3333333432674408,-0.27604997158050537,0.5288576483726501,calm,angry
-1.0,-0.3333333432674408,-0.9991449117660522,0.7917052507400513,sad,angry
-1.0,-0.3333333432674408,-0.9997509717941284,0.6514482498168945,sad,angry
0.0,0.0,0.2670516073703766,0.9706664681434631,happy,happy
1.0,1.0,-0.9656609296798706,-0.24506327509880066,happy,sad
0.6666666865348816,0.3333333432674408,0.9882950186729431,0.3657859265804291,happy,happy
0.6666666865348816,-0.3333333432674408,0.9575083255767822,-0.85157710313797,calm,calm
1.0,1.0,0.9809206128120422,-0.83493572473526,happy,calm
1.0,1.0,0.9999704360961914,-0.9007782340049744,happy,calm
1.0,-0.3333333432674408,0.9936487078666687,-0.23316311836242676,calm,calm
0.6666666865348816,0.0,0.5794950127601624,-0.25577738881111145,happy,calm
-1.0,0.0,0.9994931221008301,-0.924464762210846,angry,calm
-1.0,-0.3333333432674408,-0.9995866417884827,0.8078106045722961,sad,angry
-1.0,0.0,-0.6314618587493896,0.7805497646331787,angry,angry
0.6666666865348816,0.0,0.998018205165863,-0.9521669149398804,happy,calm
0.6666666865348816,-0.3333333432674408,0.9037128686904907,-0.9259834885597229,calm,calm
0.6666666865348816,0.0,0.935590386390686,0.024019647389650345,happy,happy
1.0,1.0,0.9980157613754272,-0.8042651414871216,happy,calm
1.0,0.3333333432674408,-0.6122123003005981,-0.9583150744438171,happy,sad
0.6666666865348816,0.0,0.9637055993080139,-0.9052491188049316,happy,calm
0.0,0.0,-0.9916232824325562,-0.9476998448371887,happy,sad
1.0,1.0,0.9847128987312317,0.47879481315612793,happy,happy
0.0,1.0,0.9833834767341614,-0.999040961265564,happy,calm
1.0,-0.3333333432674408,0.8787129521369934,0.6168543100357056,calm,happy
1.0,0.0,-0.9861394166946411,0.9868485331535339,happy,angry
0.6666666865348816,1.0,0.9863976836204529,-0.6108608245849609,happy,calm
0.0,1.0,0.9985542297363281,-0.8296962380409241,happy,calm
1.0,0.0,0.9998074769973755,-0.7625465393066406,happy,calm
1.0,0.6666666865348816,0.9988476634025574,0.5531548857688904,happy,happy
1.0,-0.3333333432674408,-0.6842086911201477,-0.19552630186080933,calm,sad
0.6666666865348816,0.6666666865348816,-0.9997802972793579,0.9684703946113586,happy,angry
-1.0,0.6666666865348816,-0.9999982714653015,0.9889835715293884,angry,angry
0.6666666865348816,0.0,0.9999921917915344,-0.6481346487998962,happy,calm
1.0,0.0,0.990205705165863,-0.9559595584869385,happy,calm
0.6666666865348816,0.3333333432674408,-0.8829904198646545,-0.7941519618034363,happy,sad
0.6666666865348816,0.0,0.9956212043762207,-0.3909537196159363,happy,calm
0.6666666865348816,0.6666666865348816,0.9256902933120728,0.6329103708267212,happy,happy
0.0,0.0,0.989406168460846,-0.4387190043926239,happy,calm
-1.0,1.0,-0.9971897602081299,-0.9083084464073181,angry,sad
0.6666666865348816,-0.3333333432674408,0.9999817609786987,0.7568486928939819,calm,happy
-1.0,0.6666666865348816,-0.9992074370384216,0.9992425441741943,angry,angry
0.6666666865348816,0.6666666865348816,0.9990865588188171,0.06485790014266968,happy,happy
-1.0,0.6666666865348816,-0.9943773150444031,0.8443494439125061,angry,angry
0.6666666865348816,0.3333333432674408,0.6828399300575256,-0.24202100932598114,happy,calm
0.6666666865348816,0.0,-0.4778748154640198,-0.17832811176776886,happy,sad
1.0,-0.3333333432674408,0.9896817207336426,-0.9152650237083435,calm,calm
0.6666666865348816,0.3333333432674408,-0.3006351590156555,0.8080238103866577,happy,angry
1.0,0.3333333432674408,0.9983237981796265,0.736876904964447,happy,happy
1.0,1.0,0.9998669624328613,0.35715252161026,happy,happy
0.6666666865348816,0.3333333432674408,0.9749138951301575,0.7777968049049377,happy,happy
1.0,-0.3333333432674408,0.9987666010856628,-0.6364307999610901,calm,calm
1.0,0.0,0.9435907006263733,0.01886594481766224,happy,happy
-1.0,0.3333333432674408,-0.9740027189254761,0.9886137843132019,angry,angry
1.0,-0.3333333432674408,0.3581297695636749,0.9202141761779785,calm,happy
0.0,1.0,0.9662705063819885,-0.18191534280776978,happy,calm
-1.0,0.0,0.9490949511528015,-0.9189748167991638,angry,calm
-1.0,-0.3333333432674408,0.01678193360567093,-0.815081000328064,sad,calm
-1.0,0.0,0.9984453916549683,-0.7927272319793701,angry,calm
0.6666666865348816,-0.3333333432674408,0.9861838817596436,-0.667422354221344,calm,calm
0.0,0.0,0.998833179473877,-0.5862974524497986,happy,calm
0.6666666865348816,0.3333333432674408,0.9649509787559509,0.6876945495605469,happy,happy
1.0,-0.3333333432674408,-0.7192549705505371,-0.27614617347717285,calm,sad
0.6666666865348816,0.0,0.9999997615814209,0.9162465333938599,happy,happy
1.0,1.0,0.5425882339477539,-0.9932962656021118,happy,calm
-1.0,0.6666666865348816,0.9985002875328064,0.09617829322814941,angry,happy
1.0,1.0,0.9656246900558472,0.3826383948326111,happy,happy
0.6666666865348816,0.6666666865348816,-0.49621492624282837,0.10408344119787216,happy,angry
1.0,1.0,0.9660304188728333,0.7797158360481262,happy,happy
1.0,0.3333333432674408,0.9993411898612976,-0.012189703062176704,happy,calm
1.0,0.3333333432674408,0.7044997811317444,0.7461980581283569,happy,happy
0.6666666865348816,0.0,0.9992374777793884,0.2110721617937088,happy,happy
0.6666666865348816,1.0,0.9970763921737671,0.6195382475852966,happy,happy
1.0,-0.3333333432674408,0.9843578338623047,0.0854901447892189,calm,happy
0.0,1.0,0.9785636067390442,0.13904187083244324,happy,happy
-1.0,0.6666666865348816,0.8048707246780396,-0.36476996541023254,angry,calm
1.0,0.0,0.97270268201828,-0.9592592120170593,happy,calm
-1.0,0.0,-0.45657190680503845,-0.09172601997852325,angry,sad
-1.0,1.0,0.02854882925748825,0.98981773853302,angry,happy
1.0,0.0,-0.5282127857208252,-0.6088771224021912,happy,sad
1.0,0.3333333432674408,0.9995015263557434,0.2585316598415375,happy,happy
0.0,-0.3333333432674408,-0.9999739527702332,0.9906228184700012,calm,angry
0.6666666865348816,0.0,0.9994333386421204,0.7929380536079407,happy,happy
1.0,-0.3333333432674408,0.9981989860534668,-0.9940412640571594,calm,calm
1.0,1.0,0.932193398475647,-0.8950861096382141,happy,calm
1.0,1.0,0.9988551735877991,-0.3516022861003876,happy,calm
0.6666666865348816,0.0,0.9980835318565369,0.6984666585922241,happy,happy
1.0,0.0,0.9919699430465698,-0.955376386642456,happy,calm
1.0,0.3333333432674408,-0.9553966522216797,0.2892315089702606,happy,angry
1.0,1.0,0.878337025642395,-0.8625351786613464,happy,calm
-1.0,1.0,-0.9998152256011963,0.6842978000640869,angry,angry
0.6666666865348816,0.3333333432674408,0.9670642018318176,-0.8103245496749878,happy,calm
1.0,-0.3333333432674408,0.9623599648475647,0.4879819452762604,calm,happy
-1.0,0.6666666865348816,-0.997969925403595,0.6431940197944641,angry,angry
1.0,0.0,0.8832105994224548,0.8742051124572754,happy,happy
-1.0,0.3333333432674408,-0.8793939352035522,0.15705974400043488,angry,angry
1.0,1.0,0.6304267644882202,-0.731964647769928,happy,calm
0.0,-0.3333333432674408,0.9975795149803162,-0.385665625333786,calm,calm
1.0,0.0,0.9901796579360962,-0.7058357000350952,happy,calm
0.0,-0.3333333432674408,-0.41667869687080383,-0.5954431891441345,calm,sad
1.0,-0.3333333432674408,0.6597321033477783,-0.9786281585693359,calm,calm
-1.0,-0.3333333432674408,0.991228461265564,-0.9726740717887878,sad,calm
-1.0,0.3333333432674408,-0.9993516802787781,-0.7801251411437988,angry,sad
-1.0,1.0,0.9856970906257629,-0.03330565243959427,angry,calm
