video_id,Stablization,gt_mean_valence,gt_mean_arousal,mean_scene_valence,mean_scene_arousal,coverage_scene,mae_scene_valence,mae_scene_arousal,var_scene_valence,var_scene_arousal,mean_face_valence,mean_face_arousal,coverage_face,mae_face_valence,mae_face_arousal,var_face_valence,var_face_arousal,mean_fusion_valence,mean_fusion_arousal,coverage_fusion,mae_fusion_valence,mae_fusion_arousal,var_fusion_valence,var_fusion_arousal,face_valence_std_dev,face_arousal_std_dev,scene_valence_std_dev,scene_arousal_std_dev,face_beats_fusion_valence,scene_beats_fusion_valence,face_beats_fusion_arousal,scene_beats_fusion_arousal,delta_mae_scene_valence,delta_mae_scene_arousal,delta_mae_face_valence,delta_mae_face_arousal,delta_mae_fusion_valence,delta_mae_fusion_arousal,export_timestamp
116,True,-0.04130508021469252,0.09350699796859106,0.018027421940738957,-0.011417616169763216,,0.05933250215543148,0.10492461413835427,0.0005298984113219188,9.49863708835855e-05,-0.2636475553671731,0.19916769717237914,0.9425287356321839,0.22234247515248057,0.10566069920378808,0.00018109683376606273,0.00019558892105710465,-0.15554777854587154,0.05563902313295913,,0.11424269833117902,0.03786797483563193,0.00010063046254825666,3.74879048031377e-05,0.013457222364442922,0.013985310903126345,0.023019522395608446,0.009746095160811097,False,True,False,False,0.0031377364095700605,0.008604046691613174,0.0003464292677600178,-9.340251624634366e-05,-0.006604890420608023,0.009653721798668212,20251006_144126
117,False,0.0765122238213943,-0.0004570343036222141,-0.005282917422919545,-0.008212394280549077,,0.08179514124431385,0.007755359976926862,0.0004850903214313752,8.110374333892898e-05,-0.26280485889741895,0.19933042180524738,0.9425287356321839,0.3393170827188132,0.19978745610886958,0.0001811745692080602,0.0001924072834738726,-0.16765833621100332,0.055226929647871965,,0.24417056003239762,0.05568396395149418,9.307495890825176e-05,3.2148912665488395e-05,0.013460110297024323,0.013871095251416617,0.022024766092546253,0.009005761674557515,False,True,False,True,-0.007628233055249609,-0.000972464810750342,-0.0006488864147293771,-8.32120869478925e-05,-0.008664083929702637,-0.0031629783257707614,20251006_144126
117,True,0.0765122238213943,-0.0004570343036222141,0.002345315632330061,-0.007239929469798735,,0.07416690818906424,0.00678289516617652,0.0005047898331146049,8.76795250095444e-05,-0.26215597248268957,0.19924720971829948,0.9425287356321839,0.33866819630408385,0.1997042440219217,0.00018130232452775164,0.00019395500075605103,-0.15899425228130068,0.052063951322101204,,0.23550647610269498,0.05252098562572342,0.00011020205156822823,3.831205842669319e-05,0.013464855161781416,0.013926772804783275,0.022467528415796093,0.009363734565308032,False,True,False,True,-0.007628233055249609,-0.000972464810750342,-0.0006488864147293771,-8.32120869478925e-05,-0.008664083929702637,-0.0031629783257707614,20251006_144126
118,False,-0.15567964999970202,-0.0019359606712594038,-0.03399185162058451,-0.02425063972820939,,0.1216877983791175,0.022314679056949987,0.00044869614059396296,7.836571479866343e-05,-0.1228967252562082,0.31230229832241696,0.9876543209876543,0.03278292474349381,0.31423825899367636,0.00015151682080240234,0.0002425065186925683,-0.0848061017128886,0.08205200681532106,,0.07087354828681341,0.08398796748658047,7.026801788864242e-05,3.0208514272245604e-05,0.012309216904515183,0.015572620803595274,0.02118244888094771,0.008852441177362514,True,False,False,True,-0.002468273076958183,-0.0013120426546838308,0.0002270196227679433,-7.727929196915673e-05,-0.006379768116212117,-0.0048187265007885866,20251006_144126
118,True,-0.15567964999970202,-0.0019359606712594038,-0.0364601246975427,-0.02293859707352556,,0.11921952530215932,0.021002636402266156,0.0004246721663632153,7.391488801894646e-05,-0.12266970563344026,0.3122250190304478,0.9876543209876543,0.033009944366261756,0.3141609797017072,0.00015148581756209824,0.0002452894234602664,-0.09118586982910072,0.07723328031453247,,0.0644937801706013,0.07916924098579188,7.013632267034656e-05,3.030484014233905e-05,0.01230795748944959,0.015661718407003315,0.020607575460573117,0.008597376810338515,True,False,False,True,-0.002468273076958183,-0.0013120426546838308,0.0002270196227679433,-7.727929196915673e-05,-0.006379768116212117,-0.0048187265007885866,20251006_144126
119,False,-0.38490595118778215,0.2077786147106598,-0.04662609821721555,-0.017558296610612745,,0.3382798529705666,0.22533691132127256,0.00040068593194313054,8.298228069238787e-05,-0.12277879277966955,0.31181107519427315,0.9876543209876543,0.2621271584081126,0.10403246048361334,0.00015086792497936315,0.00024153418996576914,-0.08465718574135866,0.08483358918725305,,0.3002487654464235,0.12294502552340676,6.9700719828622e-05,3.045996409136193e-05,0.012282830495425848,0.015541370273105558,0.020017140953271288,0.009109461053892699,True,False,True,False,0.0016721855647097161,-0.007945986824644813,-0.00036971083072179223,0.0005760212968258793,0.0018924852367054323,-0.005146488079054212,20251006_144126
119,True,-0.38490595118778215,0.2077786147106598,-0.04495391265250581,-0.009612309785967946,,0.33995203853527634,0.21739092449662775,0.0004662565683162093,9.19529561983547e-05,-0.12314850361039134,0.312387096491099,0.9876543209876543,0.26175744757739083,0.10460848178043922,0.0001520267173817777,0.00024478468943753436,-0.08276470050465322,0.08998007726630726,,0.3021412506831289,0.11779853744435255,6.849394490205135e-05,3.402216579569016e-05,0.0123299114912386,0.015645596487112095,0.021592974976047404,0.009589210405364703,True,False,True,False,0.0016721855647097161,-0.007945986824644813,-0.00036971083072179223,0.0005760212968258793,0.0018924852367054323,-0.005146488079054212,20251006_144126
12,False,-0.07562662801034072,0.17361164036761093,-0.26357942813172425,0.07891785705076723,,0.18795280012138355,0.0946937833168437,0.0024684913421556902,0.0007115039113206084,-0.17808635416440666,0.2916918756964151,0.5517241379310345,0.10245972615406594,0.11808023532880416,0.00024149966651226514,0.0007481812225812833,-0.25106400372126075,0.17683574933485957,,0.17543737571092005,0.0032241089672486456,0.001039917250262253,0.0004603404470943256,0.01554025953812436,0.02735290153861713,0.049683914319985804,0.02667403065381399,True,False,False,False,-0.06636415983967743,0.02202654145818589,0.0023025101982057095,-0.0027706803812179714,-0.06429569662559302,0.0132266905721031,20251006_144126
12,True,-0.07562662801034072,0.17361164036761093,-0.19721526829204683,0.05689131559258134,,0.12158864028170611,0.11672032477502958,0.003626125170899096,0.0010189367513594246,-0.18038886436261237,0.2889211953151971,0.5517241379310345,0.10476223635227165,0.11530955494758618,0.0002441936389379665,0.000813594789494308,-0.18676830709566775,0.15716084082825918,,0.11114167908532703,0.016450799539351746,0.0013358145763796433,0.00038338892201396363,0.015626696353931196,0.028523583040955917,0.06021731620471885,0.03192078870202653,True,False,False,False,-0.06636415983967743,0.02202654145818589,0.0023025101982057095,-0.0027706803812179714,-0.06429569662559302,0.0132266905721031,20251006_144126
120,False,0.05295933130747468,0.04215770150889432,0.0363629074027039,-0.05216017321669566,,0.016596423904770785,0.09431787472558997,0.0004048866744247541,5.47085815442222e-05,-0.13596828153397597,0.25622513276880027,1.0,0.18892761284145065,0.21406743125990596,0.00013910266941721895,0.00014126472787878025,-0.08443593266665764,0.0743298019937228,,0.13739526397413232,0.03217210048482848,5.854306998451279e-05,1.5308559778401983e-05,0.011794179471977648,0.011885483914371355,0.020121796003954372,0.007396524964077536,False,True,False,False,-0.014358733108253287,-0.0016950250867364958,2.417032121401763e-05,-0.0007309109194158503,-0.015295470700210242,-0.00341217323903098,20251006_144126
120,True,0.05295933130747468,0.04215770150889432,0.050721640510957185,-0.05046514812995916,,0.0022376907965174983,0.09262284963885348,0.00046666601037651564,5.560683870760063e-05,-0.13599245185519,0.2554942218493844,1.0,0.18895178316266467,0.2133365203404901,0.00013572409663325193,0.00013771169553142905,-0.0691404619664474,0.07091762875469182,,0.12209979327392208,0.028759927245797498,6.07421476634104e-05,1.2503050806399287e-05,0.011650068524830741,0.011735062655624342,0.0216024538045222,0.007456999309883342,False,True,False,False,-0.014358733108253287,-0.0016950250867364958,2.417032121401763e-05,-0.0007309109194158503,-0.015295470700210242,-0.00341217323903098,20251006_144126
121,False,-0.11656860926696598,-0.06504720774150131,0.0650565303000274,-0.051162588116434864,,0.1816251395669934,0.01388461962506645,0.0004436374382323235,6.830495623719197e-05,-0.1368825137491259,0.25655737911543314,1.0,0.02031390448215993,0.32160458685693444,0.00013502723019398697,0.00013818013396621026,-0.0736939910668519,0.0717366641482677,,0.04287461820011408,0.136783871889769,5.893688121799721e-05,1.5728110907767713e-05,0.011620121780514478,0.011755004634886804,0.021062702538665913,0.008264681254421853,True,False,False,True,-0.008757364890996877,0.005810664984946659,-0.0013105419060503165,-0.0005269028281733035,0.0006659778572066372,0.005145354321384132,20251006_144126
121,True,-0.11656860926696598,-0.06504720774150131,0.05629916540903053,-0.045351923131488205,,0.1728677746759965,0.01969528461001311,0.0004964696589067626,5.9481720333803824e-05,-0.1355719718430756,0.25603047628725983,1.0,0.019003362576109614,0.32107768402876113,0.00013861180878276975,0.00013789808793082374,-0.07302801320964526,0.07688201846965183,,0.04354059605732072,0.14192922621115314,6.0304455830484744e-05,1.5299421224493115e-05,0.011773351637608119,0.011743001657618197,0.02228159911017974,0.0077124393244811865,True,False,False,True,-0.008757364890996877,0.005810664984946659,-0.0013105419060503165,-0.0005269028281733035,0.0006659778572066372,0.005145354321384132,20251006_144126
122,False,0.146982467143377,0.26307975340408923,0.06253802914208934,-0.03107863575603594,,0.08444443800128767,0.29415838916012516,0.0016178458886810425,0.0001901720996427979,-0.14179139045299963,0.08775493515102005,0.9019607843137255,0.28877385759637664,0.17532481825306917,0.000588153021584284,0.0002108273271849221,-0.09935060818321702,-0.00020100780259750062,,0.24633307532659404,0.26328076120668675,0.00029917775648161446,6.001153382646816e-05,0.024251866352598184,0.014519894186423058,0.04022245503050557,0.013790290049262847,False,True,True,False,0.010609217211786731,-0.006224566833207379,0.0012232133934773626,0.00033804764093808837,-0.01661249022523356,-0.00677308385473685,20251006_144126
122,True,0.146982467143377,0.26307975340408923,0.051928811930302604,-0.02485406892282852,,0.0950536552130744,0.2879338223269178,0.0012374697474659675,0.00018481476052672905,-0.143014603846477,0.08741688751008199,0.9019607843137255,0.289997070989854,0.17566286589400726,0.0005917400967917339,0.00020632789181576153,-0.08273811795798347,0.006572076052139349,,0.22972058510136048,0.2565076773519499,0.0003107872641456688,6.449546625775478e-05,0.024325708556827978,0.014364118205297585,0.0351776882052526,0.013594659264826356,False,True,True,False,0.010609217211786731,-0.006224566833207379,0.0012232133934773626,0.00033804764093808837,-0.01661249022523356,-0.00677308385473685,20251006_144126
123,False,0.2712368238634416,0.23429534569575067,0.040176995792517475,-0.019042528800520243,,0.23105982807092412,0.25333787449627093,0.0012916736148554876,0.00023043671172042718,-0.1422781828271252,0.08669917369295127,0.9019607843137255,0.41351500669056684,0.1475961720027994,0.0005815080246388317,0.0002084570478948744,-0.10233940978545855,0.016273528443267925,,0.37357623364890014,0.21802181725248274,0.0002488941176488523,8.257712335119112e-05,0.024114477490479277,0.014438041691824914,0.03593986108564539,0.015180142019112575,False,True,True,False,-0.008206248192080073,0.009161707853861889,-0.001021932751156307,-0.001224575359779212,-0.023870903631788343,0.005831649871514216,20251006_144126
123,True,0.2712368238634416,0.23429534569575067,0.04838324398459757,-0.028204236654382125,,0.22285357987884405,0.2624995823501328,0.0018657315212056772,0.00028848279107506424,-0.14125625007596893,0.08792374905273048,0.9019607843137255,0.41249307393941054,0.14637159664302019,0.0005861490927383795,0.00021088282551727175,-0.07846850615367015,0.010441878571753707,,0.3497053300171118,0.22385346712399695,0.0003864487047158535,6.840601322579834e-05,0.02421051616009827,0.014521805174194831,0.04319411442784395,0.01698478116064685,False,True,True,False,-0.008206248192080073,0.009161707853861889,-0.001021932751156307,-0.001224575359779212,-0.023870903631788343,0.005831649871514216,20251006_144126
13,False,-0.1880029033759193,0.12738802439935643,-0.25495007733645086,0.08741351810683474,,0.06694717396053157,0.03997450629252168,0.0010444715822036077,0.0004214937428065492,-0.2937940225626032,0.29200403685940224,0.8181818181818182,0.10579111918668388,0.1646160124600458,0.00023349008804292429,0.00020635766548495894,-0.26280077157928433,0.1991599094114469,,0.07479786820336504,0.07177188501209047,0.0002667778565650521,0.00010737049600482605,0.015280382457351135,0.014365154558338693,0.032318285570302266,0.020530312779072538,False,True,False,True,-0.020477476714983234,0.005442152403702494,0.002865874253782541,0.0027257545538035277,0.0046128683986543795,-0.01551097324151246,20251006_144126
13,True,-0.1880029033759193,0.12738802439935643,-0.23447260062146763,0.08197136570313225,,0.046469697245548336,0.045416658696224174,0.000787490270306819,0.0003038159734302804,-0.2966598968163857,0.29472979141320577,0.8181818181818182,0.10865699344046642,0.16734176701384934,0.00023561257213013746,0.00020529669260784466,-0.2674136399779387,0.18364893616993444,,0.07941073660201942,0.056260911770578015,0.00024224721411306892,0.00010249118347778962,0.015349676613210373,0.014328178272475697,0.02806225704227689,0.017430317651445152,False,True,False,True,-0.020477476714983234,0.005442152403702494,0.002865874253782541,0.0027257545538035277,0.0046128683986543795,-0.01551097324151246,20251006_144126
14,False,-0.5936441970994784,0.38919048552836283,-0.02496697999378468,-0.0013427712429473376,,0.5686772171056936,0.3905332567713102,0.002044397010077963,0.00031638110971452237,-0.18750995478854748,0.16090294423668333,0.851063829787234,0.40613424231093087,0.2282875412916795,0.0004398619753369162,0.0006800892603131083,-0.10861504185368902,0.02720981747356873,,0.4850291552457893,0.3619806680547941,0.00034939421953456934,9.864121171617746e-05,0.0209728866715318,0.02607852105302577,0.04521500868160885,0.017787105152736977,True,False,True,False,-0.032546870202380895,-0.017514494544965176,-0.002307442287468209,0.0036698321384998345,0.0058672482593919995,-0.03282746502764583,20251006_144126
14,True,-0.5936441970994784,0.38919048552836283,-0.05751385019616561,0.01617172330201782,,0.5361303469033127,0.373018762226345,0.001971275920551303,0.0004213980108959418,-0.1898173970760157,0.1572331120981835,0.851063829787234,0.40382680002346266,0.23195737343017933,0.00043754300221532,0.0006610626265628913,-0.10274779359429702,0.06003728250121456,,0.4908964035051813,0.3291532030271483,0.00039667352159864877,0.00014956803211652126,0.020917528587653944,0.025711138181008078,0.044399053149265504,0.020527981169514497,True,False,True,False,-0.032546870202380895,-0.017514494544965176,-0.002307442287468209,0.0036698321384998345,0.0058672482593919995,-0.03282746502764583,20251006_144126
15,False,-0.6172539735351915,0.7021032065295364,-0.40122293232629697,0.19681041720071032,,0.21603104120889455,0.505292789328826,0.0017886611188354812,0.0008484863177098253,-0.257196542610522,0.31767258871676163,0.6533333333333333,0.3600574309246695,0.38443061781277477,0.0001201833805097789,0.00019513509629950752,-0.32007301185702364,0.2557836675591631,,0.2971809616781679,0.4463195389703733,0.000828922524431062,0.0003822015591305774,0.010962818091612161,0.013969076429725322,0.04229256576321046,0.029128788469653614,False,True,True,False,-0.010570922034482177,0.002228378312623458,-0.002979054666903569,-0.0004325968397109192,-0.0014422623029897719,0.013581252425887314,20251006_144126
15,True,-0.6172539735351915,0.7021032065295364,-0.41179385436077914,0.19458203888808687,,0.20546011917441237,0.5075211676414495,0.0013508809703764405,0.0006958250894405274,-0.26017559727742556,0.31810518555647255,0.6533333333333333,0.35707837625776595,0.38399802097306385,0.00010925387992517441,0.000191120662431133,-0.3215152741600134,0.24220241513327578,,0.2957386993751781,0.4599007913962606,0.0005116800553704313,0.0003062652164805968,0.010452458080527012,0.01382463968539987,0.036754332674889374,0.02637849672442551,False,True,True,False,-0.010570922034482177,0.002228378312623458,-0.002979054666903569,-0.0004325968397109192,-0.0014422623029897719,0.013581252425887314,20251006_144126
16,False,-0.046306710074517025,0.09291155574393475,0.0013451900298926322,-0.015268172608578906,,0.04765190010440966,0.10817972835251366,0.000772304628068536,0.00017260092057843433,-0.06400488638395413,0.15942244400026,0.7176470588235294,0.017698176309437104,0.06651088825632526,0.0003581733648608785,0.0001979534303414895,-0.06231507247783213,0.050382651638071554,,0.016008362403315102,0.0425289041058632,0.00027599155526584324,0.00010622319895116864,0.01892546868272695,0.014069592401398467,0.02779036934026851,0.013137766955553533,False,False,False,False,0.015248938295853262,0.009240548513309271,0.000475885707864665,-0.0010740508534054782,0.008783752307457975,-0.0016387642279330622,20251006_144126
16,True,-0.046306710074517025,0.09291155574393475,0.016594128325745902,-0.02450872112188817,,0.06290083840026292,0.11742027686582293,0.0008953921098538406,0.00015748682900559104,-0.0644807720918188,0.15834839314685453,0.7176470588235294,0.01817406201730177,0.06543683740291978,0.00035860778442391633,0.00020478112184491468,-0.0710988247852901,0.05202141586600462,,0.024792114710773076,0.04089013987793014,0.00038653736487862623,0.00011414774787843427,0.018936942319812782,0.014310175465203587,0.029923103279136016,0.012549375642062478,True,False,False,False,0.015248938295853262,0.009240548513309271,0.000475885707864665,-0.0010740508534054782,0.008783752307457975,-0.0016387642279330622,20251006_144126
17,False,-0.011677436822259185,0.11131550081618137,0.09931294524516815,-0.06768353534145997,,0.11099038206742734,0.17899903615764134,0.001143059182036815,8.848018875048579e-05,-0.25174218866892195,0.30122293468728595,0.9230769230769231,0.24006475184666276,0.1899074338711046,0.0005820390579488491,0.0009748845917431035,-0.15478672313734398,0.0707651360977152,,0.1431092863150848,0.04055036471846617,0.000266292693443422,4.257788337859437e-05,0.024125485652082716,0.031223141926191595,0.033809158256851275,0.00940639084614741,False,True,False,False,-0.006463862083947808,0.015545397065579891,-0.001646363483612523,0.0014303748008656636,0.01813484683122485,-0.003819119226102549,20251006_144126
17,True,-0.011677436822259185,0.11131550081618137,0.09284908316122034,-0.08322893240703987,,0.10452651998347953,0.19454443322322124,0.0010008304370887134,8.363718346277476e-05,-0.25009582518530943,0.3026533094881516,0.9230769230769231,0.23841838836305024,0.19133780867197026,0.0005935072809186359,0.0009663631590188603,-0.17292156996856883,0.07458425532381775,,0.16124413314630964,0.03673124549236362,0.0002918870858076685,3.8680492182555083e-05,0.024362004862462282,0.03108638221181198,0.031635904240098996,0.009145336705817603,False,True,False,False,-0.006463862083947808,0.015545397065579891,-0.001646363483612523,0.0014303748008656636,0.01813484683122485,-0.003819119226102549,20251006_144126
18,False,-0.39851424957617393,0.08657725961755804,-0.06054633708921947,-0.030772690468247196,,0.33796791248695446,0.11734995008580523,0.0006208769355254741,0.00011443906931651866,-0.24508147801092842,0.3133704492417899,0.4,0.1534327715652455,0.2267931896242319,5.6070266236608175e-05,0.000142618918328175,-0.12990335607976225,0.051705573913295375,,0.26861089349641165,0.03487168570426266,0.00040005965175324754,8.663871894393426e-05,0.00748800816216223,0.011942316288232153,0.02491740226278562,0.010697619796782772,True,False,False,False,0.005053802887529213,0.01513524561029811,-0.0025745487134707368,-0.0008195622338046937,-0.011092727374814537,0.005888418089487021,20251006_144126
18,True,-0.39851424957617393,0.08657725961755804,-0.055492534201690244,-0.04590793607854529,,0.34302171537448367,0.13248519569610334,0.0005413969469279898,0.00010294475695019951,-0.24765602672439915,0.3125508870079852,0.4,0.15085822285177478,0.2259736273904272,5.297456672173599e-05,0.00013695838426995905,-0.14099608345457681,0.04581715582380835,,0.2575181661215971,0.04076010379374968,0.00035350963028675937,8.335334600399594e-05,0.007278362914951136,0.011702922039813777,0.023267938175265762,0.01014616957034523,True,False,False,False,0.005053802887529213,0.01513524561029811,-0.0025745487134707368,-0.0008195622338046937,-0.011092727374814537,0.005888418089487021,20251006_144126
19,False,0.02085113038530085,0.039416533789478216,-0.0713777427585667,-0.048466742841591096,,0.09222887314386755,0.08788327663106932,0.0013322104452406006,0.00027328209613105745,-0.3133638818626818,0.19167939910624662,0.7931034482758621,0.33421501224798267,0.15226286531676841,0.000601040692724743,0.001537958569275145,-0.18573596146036225,-0.01154326030869804,,0.2065870918456631,0.050959794098176255,0.0005414958575745627,0.00014169222515700191,0.024516131275646714,0.039216814879272706,0.03649945814995889,0.016531246055003158,False,True,False,False,-0.02920101951920137,0.012690678881160128,-9.062753963295922e-05,0.0015572355857685904,-0.02190520968326859,0.014273729046873136,20251006_144126
19,True,0.02085113038530085,0.039416533789478216,-0.042176723239365325,-0.06115742172275124,,0.06302785362466617,0.10057395551222945,0.0013299094941898932,0.00019426907897333298,-0.31327325432304887,0.1932366346920152,0.7931034482758621,0.3341243847083497,0.153820100902537,0.0006145702673602087,0.0015612022879151165,-0.16383075177709366,-0.02581698935557117,,0.1846818821623945,0.06523352314504939,0.0007873014250500429,0.00014101495484466808,0.024790527774942766,0.03951205243865619,0.03646792418262785,0.01393804430231634,False,True,False,False,-0.02920101951920137,0.012690678881160128,-9.062753963295922e-05,0.0015572355857685904,-0.02190520968326859,0.014273729046873136,20251006_144126
2,False,-0.4209164426313773,0.27612596833766595,-0.09845858794126779,-0.006907911662834677,,0.3224578546901095,0.2830338800005006,0.0016259091867476805,0.00032890704315516,-0.2807430178643419,0.23285489930556372,0.5531914893617021,0.14017342476703537,0.04327106903210223,9.769178251091163e-05,0.0002975878759724455,-0.19376555566723577,0.06696420481943859,,0.2271508869641415,0.20916176351822735,0.0009028416979774142,0.00020058074271507565,0.00988391534316799,0.017250735519752352,0.040322564238248544,0.01813579452781598,True,False,True,False,-0.03461683564200163,-0.009209340808546518,-0.0027094226187238113,0.0006585211421434867,-0.014140748556557864,-0.02068043330994382,20251006_144126
2,True,-0.4209164426313773,0.27612596833766595,-0.13307542358326943,0.002301429145711851,,0.2878410190481079,0.2738245391919541,0.001767727227819575,0.00041609955659083897,-0.2834524404830657,0.23219637816342023,0.5531914893617021,0.13746400214831156,0.04392959017424572,9.966549789630385e-05,0.0002942251155801915,-0.20790630422379364,0.08764463812938242,,0.21301013840758365,0.18848133020828353,0.0008252246409152584,0.00021956297488312323,0.009983260884916504,0.017152991446980653,0.04204434834575956,0.020398518490097238,True,False,True,False,-0.03461683564200163,-0.009209340808546518,-0.0027094226187238113,0.0006585211421434867,-0.014140748556557864,-0.02068043330994382,20251006_144126
20,False,-0.19036305969977932,0.02144269460485649,-0.09095552044087335,-0.03468552101893645,,0.09940753925890597,0.056128215623792936,0.0018181931627522495,0.0003249682070864132,-0.3735115893446562,0.26567830671270365,1.0,0.1831485296448769,0.24423561210784717,0.0006088639957486648,0.0010125035516922642,-0.3112030080073945,0.11434497395538883,,0.12083994830761516,0.09290227935053233,0.00020018688753338507,8.248917847376452e-05,0.02467516961945074,0.031819860962805355,0.04264027629779443,0.018026874578983824,False,True,False,True,0.04756545295056544,0.005899114640334643,-0.0010755083017181533,-0.0038565694530119377,0.0209119695692645,0.00720112025290226,20251006_144126
20,True,-0.19036305969977932,0.02144269460485649,-0.04339006749030791,-0.04058463565927109,,0.1469729922094714,0.06202733026412758,0.003559188549287861,0.0005603221896388861,-0.37243608104293807,0.2618217372596917,1.0,0.18207302134315875,0.24037904265483523,0.0006355678672407042,0.0010875389971148092,-0.332114977576659,0.12154609420829109,,0.14175191787687966,0.10010339960343459,0.00031037208716303395,0.00013067660008926981,0.025210471380771607,0.03297785616311056,0.059658935200754805,0.023671125652129137,False,False,False,True,0.04756545295056544,0.005899114640334643,-0.0010755083017181533,-0.0038565694530119377,0.0209119695692645,0.00720112025290226,20251006_144126
21,False,-0.5523598067474789,0.39485895093975437,-0.1456611432109235,0.07033954388720708,,0.40669866353655537,0.3245194070525473,0.002984250117870145,0.0006711836682864677,-0.39218542670771,0.29141952793404297,0.8611111111111112,0.16017438003976886,0.1034394230057114,0.0005878120931663508,0.0013793808794022226,-0.3425219772302813,0.16138410318973015,,0.20983782951719754,0.23347484775002422,0.000681411506797851,0.00022627542548556064,0.024244836422759194,0.03714001722404316,0.05462829045348339,0.025907212669186698,True,False,True,False,0.0026820919657539743,0.00830316556029076,-0.0016742551859508237,0.00031872209842481736,0.018968192178046794,-0.0021982848589678916,20251006_144126
21,True,-0.5523598067474789,0.39485895093975437,-0.14297905124516952,0.062036378326916344,,0.40938075550230935,0.33282257261283804,0.003171379225584391,0.0008557254360160489,-0.39385968189366083,0.29110080583561815,0.8611111111111112,0.15850012485381804,0.10375814510413622,0.0005816526827794812,0.0013739831708478104,-0.32355378505223453,0.16358238804869804,,0.22880602169524433,0.23127656289105633,0.0005895975828468296,0.00019156621561755585,0.024117476708384756,0.03706727897820138,0.05631500000518859,0.029252785098449155,True,False,True,False,0.0026820919657539743,0.00830316556029076,-0.0016742551859508237,0.00031872209842481736,0.018968192178046794,-0.0021982848589678916,20251006_144126
22,False,-0.40667434652669854,0.3319840443429247,-0.06774744193819238,-0.008229371012620083,,0.33892690458850616,0.3402134153555448,0.0009296181853288807,0.0002027408048203141,-0.1407450543567224,0.2680864088799223,0.9634146341463414,0.26592929216997613,0.06389763546300242,0.00037688578345645876,0.00047645103653042465,-0.12007243062488648,0.09061807260662712,,0.28660191590181205,0.2413659717362976,0.0001520327656485102,7.910268269830872e-05,0.019413546390509354,0.021827758394540302,0.03048964062315069,0.014238707975807148,True,False,True,False,-0.0016266638072344186,-0.0017702243767860337,0.0006691906935209491,0.0018772943331447633,-0.001765189947894652,0.009312682545314421,20251006_144126
22,True,-0.40667434652669854,0.3319840443429247,-0.06937410574542677,-0.006459146635834037,,0.33730024078127174,0.33844319097875875,0.0009433655749733856,0.00022303408464329654,-0.14007586366320146,0.26620911454677754,0.9634146341463414,0.2665984828634971,0.06577492979614719,0.000370902283239915,0.0004768968278866972,-0.12183762057278111,0.08130539006131271,,0.2848367259539174,0.250678654281612,0.00017526212640526457,6.934198831376369e-05,0.019258823516505753,0.021837967576830434,0.03071425686832396,0.014934325717731503,True,False,True,False,-0.0016266638072344186,-0.0017702243767860337,0.0006691906935209491,0.0018772943331447633,-0.001765189947894652,0.009312682545314421,20251006_144126
23,False,-0.521715451801707,0.43413919990112365,-0.079668368790941,0.005288811645406331,,0.442047083010766,0.4288503882557173,0.0015935206699810268,0.00037278415437220016,-0.2879133440450662,0.4068599559964589,0.9310344827586207,0.2338021077566408,0.02727924390466474,0.00018054731011079696,0.00028792472178313055,-0.22996965469193348,0.2216323739861708,,0.2917457971097735,0.21250682591495285,0.0002568512112901003,7.79331940620739e-05,0.013436789427195657,0.016968344697793316,0.03991892621277565,0.01930761907569652,True,False,True,False,-0.010641537406000101,-0.001934241723010266,0.0013161824688453505,0.0019476890224779386,-0.026127353997953517,0.004023972766987877,20251006_144126
23,True,-0.521715451801707,0.43413919990112365,-0.09030990619694107,0.007223053368416631,,0.4314055456047659,0.42691614653270704,0.0012314810335783421,0.0002601696870527972,-0.28659716157622084,0.40491226697398097,0.9310344827586207,0.23511829022548614,0.02922693292714268,0.00017939408852051,0.00028087659471346126,-0.256097008689887,0.21760840121918293,,0.26561844311182,0.21653079868194072,0.0002510931320962818,9.446326683190638e-05,0.013393807842451302,0.016759373338924737,0.03509246405680773,0.01612977641050232,True,False,True,False,-0.010641537406000101,-0.001934241723010266,0.0013161824688453505,0.0019476890224779386,-0.026127353997953517,0.004023972766987877,20251006_144126
24,False,-0.24819948638545133,-0.18858174608677736,-0.1838339665314536,0.028955316680868894,,0.06436551985399774,0.21753706276764626,0.0006844870129349064,0.00020782848351688624,-0.1984723002502793,0.23013991568433612,0.16379310344827586,0.04972718613517205,0.4187216617711135,7.54030902450826e-05,5.6295034147683584e-05,-0.18654615235401353,0.056015410427079235,,0.0616533340314378,0.2445971565138566,0.0005706317538808022,0.00017414800543464283,0.008683495278117136,0.007503001675841715,0.026162702707000787,0.014416257611352755,True,False,False,True,-0.025118432485434244,0.011600461805536394,0.000606073948897834,0.00011651374791799007,-0.0232700522279414,0.009516734004033411,20251006_144126
24,True,-0.24819948638545133,-0.18858174608677736,-0.20895239901688784,0.04055577848640528,,0.0392470873685635,0.22913752457318265,0.0006487733221812344,0.00020970907969402317,-0.19786622630138145,0.23025642943225408,0.16379310344827586,0.05033326008406988,0.41883817551903146,7.732183801518794e-05,5.167281162316001e-05,-0.20981620458195493,0.06553214443111269,,0.0383832818034964,0.25411389051789,0.0005385650823755991,0.00017212559846693134,0.008793283687860181,0.007188380319874569,0.025471029075819343,0.014481335563200763,False,False,False,True,-0.025118432485434244,0.011600461805536394,0.000606073948897834,0.00011651374791799007,-0.0232700522279414,0.009516734004033411,20251006_144126
